微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论
https://m.weibo.cn/status/K1j0oeZmm?mblogid=K1j0oeZmm&luicode=10000011&lfid=1076033787942764,Wed Feb 10 18:02:14 +0800 2021,恭喜@洋芋酱呀 1名用户获得【天真蓝coupon】。微博官方唯一抽奖工具@微博抽奖平台 -中级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,0,0,0,[]
https://m.weibo.cn/status/K1gVxhnuF?mblogid=K1gVxhnuF&luicode=10000011&lfid=1076033787942764,Wed Feb 10 12:44:47 +0800 2021,没有领到的小伙伴不要着急，新一轮爱彼迎新春红包封面活动正在陆续上线。领取方式及领取时间见本条微博置顶评论！,13,8,1,"['今日微信红包封面份额已领完！明天（2月11日）中午12点还有最后一波~ 欢迎关注「Airbnb爱彼迎」公众号，回复“爱彼迎”即可领取！', '好好看呀喜欢', '领取方式及领取时间： 在Airbnb爱彼迎（ID: AirbnbOfficial）微信对话框回复以下五字关键词👉“住进爱彼迎” （2月10日下午1点）， “新春不留白” （2月10日下午3点）， “真爱不留白”（2月10日下午5点）将有机会获得惊喜红包封面，整点开抢，先到先得！', '怎么没有', '12344453453546556757//@Airbnb爱彼迎: 没有领到的小伙伴不要着急，新一轮爱彼迎新春红包封面活动正在陆续上线。领取方式及领取时间见本条微博置顶评论！']"
https://m.weibo.cn/status/K1fskaTbd?mblogid=K1fskaTbd&luicode=10000011&lfid=1076033787942764,Wed Feb 10 09:00:03 +0800 2021,#明天除夕# ，新春将至，我们为你准备了一波福利！现在前往爱彼迎官方微信，领取新年必备限量设计红包封面，先到先得！保存原图，即可得新春定制📱壁纸，给你的手机屏幕也换上「新衣」，新的一年和爱彼迎一起迎接「开屏」好运。,121,22,6,"['怎么领', '？现在前往……呀', '没有领到的小伙伴不要着急， 新一轮爱彼迎新春红包封面活动正在陆续上线。 领取方式及领取时间 在Airbnb爱彼迎微信对话框回复以下五字关键词⬇️ “住进爱彼迎” —2月10日下午1点 “新春不留白”—2月10日下午3点 “真爱不留白”—2月10日下午5点 将有机会获得惊喜红包封面，整点开抢，先到先得！', '你好，你感兴趣的“除夕”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> 除夕', '领完了！打扰了！', '没有领到的小伙伴不要着急，新一轮爱彼迎新春红包封面活动正在陆续上线。领取方式及领取时间见本条微博置顶评论！', '红包封面怎么领呀', '太难领了', '哈哈！已经领到，好开心啦', '明天除夕', '明天除夕呀！', '是明天', '(⊙o⊙)哇']"
https://m.weibo.cn/status/K0e7E5vEv?mblogid=K0e7E5vEv&luicode=10000011&lfid=1076033787942764,Wed Feb 03 15:46:04 +0800 2021,这间每一个角落都是「爷青回」的复古小屋，留下了太多团聚时刻和珍贵回忆。新的一年，还会有更多故事在发生，如果你也在大理，不妨来看看，有没有你童年记忆。#真爱不留白#,4,2,0,['房源在此：网页链接']
https://m.weibo.cn/status/JFRy58bkQ?mblogid=JFRy58bkQ&luicode=10000011&lfid=1076033787942764,Mon Feb 01 12:46:28 +0800 2021,「打开门可以去融入城市的繁华喧嚣，玩累了关上门就能共享欢乐新年。」即便就地过年，也不能丢掉新年仪式感！换一个年味十足的「家」，在挂满中国结的「龙园」，与身边人一起享受别样欢聚。住进中国风川渝院落，留下温馨回忆，这个#冬天不留白#。 Airbnb爱彼迎的微博视频,121,11,257,"['好想去[淚][淚][淚][淚][淚][淚]', '这里好适合拍古风', '已经定好爱彼迎了', '浓浓的中国风，过个浓情的中国年', '种草了！', '都快过年了，终于有年味了', '北京去三亚，疫情期间房间特别冷房间里没有制热，房东一直拖着没给送被子，房东和平台拒绝退款，就想让我在疫情期间冻发烧，隔离继续订他们房子是吧？哪有这么做生意的？', '今天注定难忘', '垃圾平台坑我钱财', '垃圾平台微博买评论？', '垃圾平台 你怎么还没倒闭']"
https://m.weibo.cn/status/JFr1uwt7o?mblogid=JFr1uwt7o&luicode=10000011&lfid=1076033787942764,Fri Jan 29 17:14:46 +0800 2021,用「真爱」记录更多温情时刻。加入我们，分享你在过去一年中和家人/朋友/爱人之间的动人故事，转+评原Po有机会抽￥599免费全家福哦。#真爱不留白#//@天真蓝: 在武汉，天真蓝 与 @Airbnb爱彼迎 ，用“真”与“爱”给这些特殊的“家人”拍下全家福。 让#真爱不留白#，让#2021超越2020#💙,2,4,0,"['北京去三亚，疫情期间房间特别冷房间里没有制热，房东一直拖着没给送被子，房东和平台拒绝退款，就想让我在疫情期间冻发烧，隔离继续订他们房子是吧？哪有这么做生意的？', '在你们的平台订了民宿但联系不上房东怎么办@北京12345 @黑猫投诉', '记录你坑人时刻']"
https://m.weibo.cn/status/JFfjuzf3e?mblogid=JFfjuzf3e&luicode=10000011&lfid=1076033787942764,Thu Jan 28 11:26:09 +0800 2021,「这个城市里生活的每个人，都在为生活奔波和努力，而在全国各地，所有2020年的故事仍在发生和流转，越来越多的爱彼迎房客和房东们都在成为彼此亲近的『家人』。」在这个特别的春节，我们携手@天真蓝 打造了#真爱不留白#「民宿照相馆」，用「爱」和「真」给因为爱彼迎而相识的「家人」的房东房客拍下一张全家福。转发并评论你们过去一年中和家人/朋友/爱人之间的动人故事，抽1位送价值￥599全家福一份（天真蓝全国门店通用），2月10日18时通过@微博抽奖平台 开奖。现在去爱彼迎APP搜索「真爱不留白」进入抽奖页面，也可获得免费拍摄全家福机会。 Airbnb爱彼迎的微博视频,492,88,166,"['奖品名称：天真蓝coupon*1人；抽奖时间：2021-02-10 18:00:00；抽奖规则：抽奖详情', '外公有点小气，妈妈一年才回去一次，外婆一次性杀了两只鹅要招待我们一家。下午外公回来的时看见院子里剩一只鹅，就责怪外婆：“大女儿不是很喜欢吃鹅肉嘛，为什么不都杀了！”妈妈笑着说两只鹅够吃了，胜一只鹅大年初三再杀。外公抓了一大把白菜叶子撒在院子里，对鹅说，“多吃点你还有三天好活了。”', '手动点赞👍', '和朋友旅游了', '本人很感动', '转发微博 评论配图', '好有意义', '有爱的故事', '温暖', '快节奏的城市生活里，每一个人都在被时间裹挟着前进。常常忘记了生活的真正意义，有时候我们都需要一个出口来享受慢生活带来的惬意，收藏下班路上的美好秋景，戴上耳机感受一个人的自在时光。周末和家人一起在公园里晒晒太阳骑骑单车，聊聊近期有趣的见闻。生活就是这样，每天都简单平凡却又充满意义！', '温暖有光 天伦之乐', '这是一个很垃圾的app，新冠疫情期间，国家倡导大家非必要不出行，很多从事旅行服务的机构都制定了友好的退订政策协助政府响应号召，但是这个没有社会责任感的公司却各种卡用户的申请，收取高额退房费用，赚着黑心钱。@健康中国', '妈妈总是那么支持我~', '2020年底换了个城市换了一份工作离家近了 既要乘风破浪 又要顾得着家', '']"
https://m.weibo.cn/status/JF9hZoLtW?mblogid=JF9hZoLtW&luicode=10000011&lfid=1076033787942764,Wed Jan 27 20:05:59 +0800 2021,有些人不是家人，胜似家人。很多人因为爱彼迎相遇，也因为爱彼迎成为彼此生命中重要的人。武汉人Coco和游游将独居小屋改造成民宿，希望通过这间温馨小屋传递力量；房东雪芹和房客小白在疫情期间结缘并成为挚友……这个新年，我们邀请了@天真蓝 ，为这些「家人」们拍下一张张「全家福」。无论你今年在哪里过年，我们都希望大家珍惜和身边人的团聚时光，让#真爱不留白#。转发并评论你在过去一年中和家人/朋友/爱人之间的动人故事，抽1位送价值￥599全家福一份（天真蓝全国门店通用），2月10日18时通过@微博抽奖平台 开奖。现在去爱彼迎APP搜索口令码「真爱不留白」进入抽奖页面，16张免费拍摄全家福机会等你拿。,515,46,284,"['奖品名称：天真蓝coupon*1人；抽奖时间：2021-02-10 18:06:00；抽奖规则：抽奖详情', '不是家人，胜似家人 感恩与爱彼迎相遇 期待日后在爱彼迎发现更加旅程de精彩难忘瞬间 Happy Spring Festival to all guys👏🏻👏🏻👏🏻', '过去的一年，2020，发生了好多好多的事，年初，在多依树普高老寨待到期末要考试了才赶回学校，然后疫情在家待了好久好久，接下来就踏上了川藏线，接着自驾中国，后半年在国内各地跑着，爱上了滑雪… 要说最奇妙，当然是318的骑行，那些路，在路上遇到的人，我的自行车，简直像梦一样 #真爱不留白#', '住进爱彼迎，这个春节，#真爱不留白#', '今年做了一个重大的决定，放弃了现在拥有的工作和生活，去追求自己的梦想和爱好，感谢背后支持的家人和朋友！', '好棒', '一直想家里有个宠物，在去苏州旅行的时候，女朋友就特地定了有金毛和橘猫的民宿 哈哈哈想想很是可爱', '希望能中奖', '在外工作、旅行，认识很多胜似家人的朋友们。这个春节，就跟身边的人一起度过，也是难忘的回忆！#真爱不留白#', '#真爱不留白#家人不仅限于因血缘而相连的人，还有因爱而相遇相知相守一起勇敢梦的人。一次爱彼迎活动我结识了一位旅行观一致的朋友。我们都是旅游人；工作生活都与旅游息息相关；在做旅游、民宿理念也相互认同，Ying多次邀我加入他团队，希望将我们心中旅行的样子传递出去…感恩@Airbnb爱彼迎 ！❤️', '在异国他乡的一个大house，和朋友们一起做着美食，在花园里举杯痛饮；在星空下畅聊人生；旅行，因为有这样的驻足点而充满回忆。', '这里还有个大连房东，来点我一下。大连三次疫情干爱彼迎的都赔拉了。。。', '感谢爱彼迎为我们留下爱情的回忆', '我也想有个房子，然后做爱彼迎房东。', '加油中奖']"
https://m.weibo.cn/status/JF05q0Iu4?mblogid=JF05q0Iu4&luicode=10000011&lfid=1076033787942764,Tue Jan 26 20:40:16 +0800 2021,广州是一座不断带给我们惊喜的城市，除了逛吃逛吃以外，还可以这样玩！住进百年洋房别墅里享受日式汤浴；走进媲美博物馆的家里感受老西关文化；坐拥看得见「小蛮腰」设计感十足的露台......这些#爱彼迎奇妙民宿#里，有没有你钟意的那一间？如果你正好在广州，抽空跟着广州本地旅行达人一起解锁广州的不同面吧！,132,7,4,"['我所在的南沙区是广州的后花园，广州唯一可以看海的地方，如果你来，带你吃海鲜，领略海鲜天堂。', '好棒啊！', '本地人也没见过！', '想看小蛮腰灭灯仪式', '广州什么天气', '想去广州！', '请问我怎么退款客服电话打不通，软件里的客服也不回我']"
https://m.weibo.cn/status/JEWBMq4sg?mblogid=JEWBMq4sg&luicode=10000011&lfid=1076033787942764,Tue Jan 26 11:49:02 +0800 2021,「只要你进去海里面的那一瞬间，所有的烦恼都会不见了。」在深圳西涌海滩边，有一间被蓝色装点的海岸小屋，这里有凉爽的海风，茂盛的花园，还可以体验到被小动物包围的快乐。如果你喜欢海上项目，还可以跟着房东一起去海边冲浪和潜水，或是一起出海钓鱼。住进这里，慢享蓝色的治愈力，这个#冬天不留白#。 Airbnb爱彼迎的微博视频,217,10,5,"['喜欢', '想去呀', '好想出去浪', '想去！', '北京到了三亚，疫情期间房间特别冷房间里没有制热，房东一直拖着没给送被子，房东和平台拒绝退款，就想让我在疫情期间冻发烧，隔离继续订他们房子是吧？哪有这么做生意的？', '种草了！', '我的幸运色', '今年一定要去冲浪', '很久没去海边了', '请问我怎么退款客服电话打不通，软件里的客服也不回我']"
https://m.weibo.cn/status/JEknApWCE?mblogid=JEknApWCE&luicode=10000011&lfid=1076033787942764,Fri Jan 22 10:29:40 +0800 2021,#谢谢你的爱，爱彼迎房东#2020年度第五届#爱彼迎年度房东大奖#得奖名单新鲜出炉啦！今年，我们不仅延续了往届房源设计、待客之道、社区贡献、创新精神这四项大奖，更为过去这不平凡的一年，特设了年度战疫房东大奖，感谢他们在这段特殊时期为房客和社区作出的贡献。来看一看今年大奖得主们，有没有你曾经结识过的那一位呢？,115,13,2,"['继续努力~', '做为2020年度房东大奖获得者， 不胜荣幸！ 这是意外的惊喜，也是一份鼓励！ 2020实“鼠”不易， 走过跌宕起伏，历经波澜壮阔。 祝愿2021“牛”转乾坤， 所求皆如愿，所行皆坦途。', 'Mark一波优质民宿和宝藏房东', '好棒', '北京到了三亚，疫情期间房间特别冷房间里没有制热，房东一直拖着没给送被子，房东和平台拒绝退款，就想让我在疫情期间冻发烧，隔离继续订他们房子是吧？哪有这么做生意的？', '都要收藏！', '收藏', '请问我怎么退款客服电话打不通，软件里的客服也不回我', '有现场看直播']"
https://m.weibo.cn/status/JBV1m7hMZ?mblogid=JBV1m7hMZ&luicode=10000011&lfid=1076033787942764,Wed Jan 06 14:15:38 +0800 2021,这些可不仅仅是「交通工具」！住进马车、潜水艇、火车、飞机甚至UFO里，让它们带着你「上天入地下海」，前往你心中的目的地！还想看看其他新鲜又有趣的房源？戳👉收下这100个国内外私藏民宿，留着2021去打卡！ ，足足100个#爱彼迎奇妙民宿#等你查收哦！,180,75,9,"['现在北京疫情这么严重，之前定的房间不可以退，我这边都已经上传了机票都因为北京疫情原因可以全额退款取消机票，爱彼迎这是让消费者的生命在开玩笑吗还要让订房了的人去北京一直在踢皮球找民宿房东就说找爱彼迎客服协商，找爱彼迎客服打了六七个电话了都没有得到解决 大家以后都不要在爱彼迎定民宿了', '为什么客服电话找不到人工服务啊，退款也退不了', '太恶心了爱彼迎。疫情还不让退，客服形同虚设，真的赚国难财。看看多少人在骂你们爱彼迎吧', '垃圾软件 用了就是无尽的折磨', '订单无法退款，房东不予协商，客服电话打不通，我想请问怎么办？？', '请把我的款退回来，已经拖了我很久。其他的也不想多说了', '@Zoeiiiiiiy：爱彼迎的客服就是摆设，根本就没有人工，按指示操作来操作去最后还是让你上app？现在疫情反复，政府提倡非必要不出行，高铁机票都免退票费，爱彼迎这退票规则未免也太苛刻了吧？1200的房费只退400，63%的退票费？大家的钱都是大风刮来的吗', '你好 处理一下全额退款可以吗？现在疫情又严重了', '垃圾爱彼迎 赚黑心钱 把所有情况都排除掉 让你无法退款', '国外都封锁了 还不让退 千万别订爱彼迎 你的钱就不会回来', '超级想去澳大利亚看看', '真的太神奇啦！好多都想体验哦！', '超级nice', '垃圾', '爱彼迎真的厉害！入住的客人没有绿码、刚结束隔离，房东拒绝接待，拒绝接待客人把自己的房子作为居家隔离，爱彼迎跟我说，拒绝不了！现在国内疫情这么严重、没有绿码还要求房东强制接待！真的厉害，跟防疫部门对着干！']"
https://m.weibo.cn/status/JBMIf3PFp?mblogid=JBMIf3PFp&luicode=10000011&lfid=1076033787942764,Tue Jan 05 17:06:34 +0800 2021,「我喜欢无聊，因为无聊可以做很多很多的事。在这个屋子里，可以让自己慢下来，去感受更多。」这个冬天，住进这些复古质朴的小屋，在泛棕的复古环境里消磨时光，享受生活的本真，感受独特的冬日暖意。打开爱彼迎APP搜索「冬天不留白」，更多「缤纷房源」等你发掘，还能抽奖免费住！快来跟房东一起，享受冬天的不同乐趣！#冬天不留白#,130,28,1,"['现在北京疫情这么严重，之前定的房间不可以退，我这边都已经上传了机票都因为北京疫情原因可以全额退款取消机票，爱彼迎这是让消费者的生命在开玩笑吗还要让订房了的人去北京一直在踢皮球找民宿房东就说找爱彼迎客服协商，找爱彼迎客服打了六七个电话了都没有得到解决 大家以后都不要在爱彼迎定民宿了', '爱彼迎的客服就是摆设，根本就没有人工，按指示操作来操作去最后还是让你上app？现在疫情反复，政府提倡非必要不出行，高铁机票都免退票费，爱彼迎这退票规则未免也太苛刻了吧？1200的房费只退400，63%的退票费？大家的钱都是大风刮来的吗', '你好 处理一下全额退款可以吗？现在疫情又严重了，学生钱本来就不多 学校发了政策要看绿码和出行记录', '订单显示错误打不开 退款要拍照验证又说也网页无法打开怎么办', '你们爱彼迎就是一个黑平台，到现在还不想把我的钱还给我，我一直有在给你们平台打电话，结果工作人员就跟说台词一样，特别敷衍，请问我的钱在哪？', '@凌晨三点半的UK 哈哈', '石家庄疫情小区全部封锁 谁不想出去度蜜月 所有沟通都无效就说没有收到通知 无论这个钱退不退 这绝对是最后一次用 也绝对不会再让身边人在用', '为什么不退款请问', '因为返乡政策变化 房东不给退款 麻烦解决一下', '北京到三亚，疫情期间房间特别冷房间里没有制热，房东一直拖着没给送被子，房东和平台拒绝退款，就想让我在疫情期间冻发烧，隔离继续订他们房子是吧？哪有这么做生意的？', '想去三亚', '喜欢', '好棒啊', '想去大理', '被种草']"
https://m.weibo.cn/status/JBDGi3dRG?mblogid=JBDGi3dRG&luicode=10000011&lfid=1076033787942764,Mon Jan 04 18:07:02 +0800 2021,下面的这些图片，它们可不仅仅是👞🥔🍄🐍🐚🦉......而是能真正住进去的爱彼迎民宿！我们为你找到了一些充满奇思妙想的「家」，每一间都有新奇的体验，来看看你最想去的是哪一间吧！除此之外，点击👉收下这100个国内外私藏民宿，留着2021去打卡！ ，还能一键收获100个爱彼迎「私藏」民宿，覆盖全球，全是尖货。来挑几间你想去的放进心愿单，留着以后去打卡吧！#爱彼迎奇妙民宿#,137,33,1,"['好酷', '你好 处理一下全额退款可以吗？现在疫情又严重了 能处理一下吗', '爱彼迎的客服就是摆设，根本就没有人工，按指示操作来操作去最后还是让你上app？现在疫情反复，政府提倡非必要不出行，高铁机票都免退票费，爱彼迎这退票规则未免也太苛刻了吧？1200的房费只退400，63%的退票费？大家的钱都是大风刮来的吗', '美！', '订单无法退款，房东不予协商，客服电话打不通，我想请问怎么办？？', '一个也住不起', '现在北京疫情这么严重，之前定的房间不可以退，我这边都已经上传了机票都因为北京疫情原因可以全额退款取消机票，爱彼迎这是让消费者的生命在开玩笑吗还要让订房了的人去北京一直在踢皮球找民宿房东就说找爱彼迎客服协商，找爱彼迎客服打了六七个电话了都没有得到解决 大家以后都不要在爱彼迎定民宿了', '我还以为是波抽奖，激动了下', '。', '北京到了三亚，疫情期间房间特别冷房间里没有制热，房东一直拖着没给送被子，房东和平台拒绝退款，就想让我在疫情期间冻发烧，隔离继续订他们房子是吧？哪有这么做生意的？', '@我是你得不到的爸爸lll：石家庄疫情这么严重 闺蜜单位婚假都取消了冒着风险去上班 度蜜月从爱彼迎定的房间 取消退费都找不到客服？？？要是携程去哪网早退了 现在平台都没有个态度吗？？？', '爱彼迎6年用户，黑名单见！12.31日房东当天临时取消房间，同时段地段房价涨价两倍以上。房客取消订单全损，房东取消订只是屏蔽日期？？？？真是厉害！以后再也不见吧，2021了，少坑点人吧！节假日遇到坑比房东的，等着哭吧', '你可别了吧死吗公司', '@珊尙夢巴洛: 辣鸡！都不管投诉！谁用这个谁倒霉，要退房，平台让我找房东，房东让我找平台，踢皮球踢了一周了！！！']"
https://m.weibo.cn/status/JBAuCv2i6?mblogid=JBAuCv2i6&luicode=10000011&lfid=1076033787942764,Mon Jan 04 10:00:03 +0800 2021,如果说之前的冬天是灰白调的素描画，那今年就来给你的冬天“上个色”，让它不留白，更出彩！到了洱海边，一定要住进传说中的【灵鹿山人】，和小鹿杜马做室友，听房东鹿鸣分享他的生活美学。每个角落都留有岁月沉淀的痕迹，住进这里，享受慢下来的时光吧！这个#冬天不留白#。 这个冬天不留白,585,34,23,"['好喜欢这家，有可爱的小鹿作伴！', '小鹿太可爱了吧', '咋，我也想给旅行增加色彩', '我的椰奶！冲冲啊', '爱彼迎的客服就是摆设，根本就没有人工，按指示操作来操作去最后还是让你上app？现在疫情反复，政府提倡非必要不出行，高铁机票都免退票费，爱彼迎这退票规则未免也太苛刻了吧？1200的房费只退400，63%的退票费？大家的钱都是大风刮来的吗', '订单无法退款，房东不予协商，客服电话打不通，我想请问怎么办？？', '我是房东，19年10月份有笔房费，600多，刚刚才打到我账上（经过我跟他们客服几次斗智斗勇…………我觉得我把客服小哥给聊烦躁了）', '这里是哪里啊？好美', '这是哪里的房', '小鹿啊', '这个平台还活着？？？', '广告做的挺好，实际平台太坑人了，行程前两天无理由取消订单不提前通知，导致行程失控，垃圾平台', '@这是猪弟', '你好 最近因为石家庄有疫情 所以行程取消了 可以全额退款吗', '北京出台新政策，民宿发展困难了！！！']"
