微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论
https://m.weibo.cn/status/K1pRgdfXY?mblogid=K1pRgdfXY&luicode=10000011&lfid=1076032191744334,Thu Feb 11 11:28:57 +0800 2021,#一起放烟花# 放完烟花你们的祝福记得都给我啊，转发这条并关注我，抽一个闲鱼er送666红包[迎福运],128,290,1180,"['#一起放烟花# 2021快乐', '新年快乐！', '冲冲', '', '冲', '新年快乐', '', '看看我看看我', '新年快乐', '#一起放烟花# 2021美好', '#一起放烟花# 咸鱼君新年快乐呀', '来咯来咯', '666', '你们是不是有点毛病：tb上买了疤克用不上了，同时看到原订单下方有“卖了换钱”的按钮，结果说我违规？？？不能买药品你在这订单上搞这按钮干啥？？', '你们闲鱼卖家上传虚假物流单号，不退款还把我拉黑，你们闲鱼却冻结我的钱款，也没人处理，助纣为虐，你们怎么解释？']"
https://m.weibo.cn/status/K1pumitR2?mblogid=K1pumitR2&luicode=10000011&lfid=1076032191744334,Thu Feb 11 10:32:33 +0800 2021,我的第一桶金##徐家汇惊现巨幅赚钱账单#春节期间，我们在徐家汇地铁站分享了许多大家在闲鱼上花式赚钱的故事，里面还有一种让东西变成钱的魔法，心动了么？那就赶快来徐家汇地铁听一听，“闲鱼的第一桶金”到账的声音。,11,3,0,"['胖鱼，胖嘟嘟软萌', '你们闲鱼卖家上传虚假物流单号，不退款还把我拉黑，你们闲鱼却冻结我的钱款，也没人处理，助纣为虐，你们怎么解释？', '可以解释下 为什么扣我分 对方一点事都没有吗']"
https://m.weibo.cn/status/K1hx6kmbG?mblogid=K1hx6kmbG&luicode=10000011&lfid=1076032191744334,Wed Feb 10 14:17:20 +0800 2021,#春节闲不住#各位喜欢国漫的朋友别错过，上闲鱼搜“哪吒重生” ，节前抢一波。@造点新货,9,13,0,"['人呢', '无语', '上哪维权', '在闲鱼买到坏水果 卖家不赔钱怎么办', '我来啦！小伙伴们别忘了关注造点新货、参与闲鱼话题讨论赢独家手稿哦', '中奖的电影票什么也没有吖，是不是真的呀', '我觉的闲鱼可以，做一个总部收取买家货品，做检测之后通过了就由总部发货到卖家手上，可以收取二边一些手续费，即保证了卖家也保证了买家。']"
https://m.weibo.cn/status/K1hnZ9nkG?mblogid=K1hnZ9nkG&luicode=10000011&lfid=1076032191744334,Wed Feb 10 13:54:52 +0800 2021,#必胜中国年，淘个好彩头#淘宝首家主题店牛年开业啦！闲鱼发来祝贺！淘宝X必胜客首家主题店在杭州开业啦，闲鱼来好朋友的店里打卡，淘财运/淘健康/淘花运/淘事业，吃的开心饱饱哒，还有上上签可以抽，新的一年你想要那根签呢？带话题#淘个好彩头#，关注我并转发，2.16抽取一名幸运小伙伴送出淘宝牛年限量真金牛币哦！（3.5发货） 抽奖详情,123,308,457,"['㊗️新店开张！！！🎉🎉啥时候抽奖把店送了', '#淘个好彩头# 转发康康', '是啥', '#淘个好彩头#', '#淘个好彩头#', '#淘个好彩头#', '#淘个好彩头#', '#淘个好彩头#', '#淘个好彩头# 来了', '#淘个好彩头#来讨个好彩头', '#淘个好彩头#', '确定是真的？', '#淘个好彩头#', '金币哎', '#淘个好彩头#']"
https://m.weibo.cn/status/K1gY5mD3j?mblogid=K1gY5mD3j&luicode=10000011&lfid=1076032191744334,Wed Feb 10 12:51:04 +0800 2021,恭喜@沐小沐-1213 1名用户获得【书旗大礼包】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,1,0,0,[]
https://m.weibo.cn/status/K1gx1AuzO?mblogid=K1gx1AuzO&luicode=10000011&lfid=1076032191744334,Wed Feb 10 11:44:24 +0800 2021,哪里都有房产交易,5314,420,1746,"['丢人吗 丝瓜？', '@最终幻想14 @丝瓜卡夫卡 来丢人啊', '你也别闲着，下架啊', '@最终幻想14 @丝瓜卡夫卡 你游终于火了开心吗', '以前有内部员工先进服买房，现在有工作室搬家把整个房区全弄进cd，反正装死甩锅se就完事了对吧？就问问你丝瓜话都说不流畅还能当个运营经理，跟他妈工作室有多少利益关系？', '我还是想知道为什么闲鱼官博会发这种微博啊？是广告吗，如果不是，这和你们平台又有什么关系呢？', '我他妈卖两本漫画你他妈就给我下架 这他妈怎么不下架 别闲着啊@闲鱼', '先不说在游戏里这种rmt行为是违规的，但是官博发出来是为什么？如果交易这种东西违规，可以做下架处理，为什么发出来嘲讽？', '丢人吗 丝瓜？', '@丝瓜卡夫卡 @最终幻想14 把禁止房产交易RMT写在公告和进游紫字上的游戏被人家交易平台发微博嘲了嗷，这就是你们的规定你们的运营？哪个房产商资源多交易靠谱还不赶快推一下让大家买个放心房？', '@最终幻想14 出来丢人', '阅读理解： 1 咸鱼小编没抢到2. 这也能卖？3.蹭热点', '丢人吗，丝瓜', '@最终幻想14 出來丟人', '那你倒是下架啊？虽然拂晓组是本质问题但你这挂出来嘲讽又不下架几个意思啊？官号可以这么用的？差不多得了吧']"
https://m.weibo.cn/status/K1gcGFi38?mblogid=K1gcGFi38&luicode=10000011&lfid=1076032191744334,Wed Feb 10 10:54:18 +0800 2021,你们给我打几分,11,9,0,"['把你打成中分', '0分', '满分150', '0分，一条鱼没有辨识度', '闲鱼赶紧黄吧，md封的时候不见你核实，封的倒挺痛快，现在解封跟我说要核实，耐心等待？游戏id不识字啊，跟我说识别成手机号，说我引导站外，你家手机号10位数对吧！ 现在导致买家纷纷退款，潜在客户也对我产生疑虑，这种损失谁来承担？', '0分！无缘无故就违规', '修炼成人形再说，羊吗一般']"
https://m.weibo.cn/status/K18MNfxM7?mblogid=K18MNfxM7&luicode=10000011&lfid=1076032191744334,Tue Feb 09 16:01:15 +0800 2021,除夕到初六，大家记得去抢红包哟～既然要过年了，我再给大家发个福利啦，转发并关注我和@点淘官方微博 ，抽两个宝宝送100元新春红包哇～,43,52,209,"['给你发了私信你看不到吗？我白白损失一台机器钱，那就活该吗？', '看看我', '', '414', '来啦', '', '我就问问你 验货宝他妈的能不能行了？手机还不还给我？三天了', '请问闲鱼玩家什么时候恢复申请？', '在闲鱼上卖了个包，发出去之前是没有问题的，并且录了视频，有证据，收到货后买家要求退货退款，原因是脱胶，而且她自己也背过了，我证据充足，毕竟不是在我手里坏的，但是小法庭判买家胜，我想问一下，如果小法庭裁判员就是随便点的呢，这个结果谁来负责？闲鱼就这样处理问题吗', '你们闲鱼没发现问题吗', '快递单号上传不了啊，我该找谁', '//@闲鱼: 除夕到初六，大家记得去抢红包哟～既然要过年了，我再给大家发个福利啦，转发并关注我和@点淘官方微博 ，抽两个宝宝送100元新春红包哇～', '牛牛牛//@闲鱼:除夕到初六，大家记得去抢红包哟～既然要过年了，我再给大家发个福利啦，转发并关注我和@点淘官方微博 ，抽两个宝宝送100元新春红包哇～', '抢福气了//@闲鱼:除夕到初六，大家记得去抢红包哟～既然要过年了，我再给大家发个福利啦，转发并关注我和@点淘官方微博 ，抽两个宝宝送100元新春红包哇～', '抢红包//@闲鱼:除夕到初六，大家记得去抢红包哟～既然要过年了，我再给大家发个福利啦，转发并关注我和@点淘官方微博 ，抽两个宝宝送100元新春红包哇～']"
https://m.weibo.cn/status/K172tzqlG?mblogid=K172tzqlG&luicode=10000011&lfid=1076032191744334,Tue Feb 09 11:34:24 +0800 2021,,9,4,0,[]
https://m.weibo.cn/status/K16TasBhv?mblogid=K16TasBhv&luicode=10000011&lfid=1076032191744334,Tue Feb 09 11:11:28 +0800 2021,为梦想窒息,21,8,2,"['我认为我也是一个很好的卖家。', '半年前买的一件东西如实评价了，现在卖家不满意我的评价，半年了还能知道我的电话，地址，以及大学信息，而且还是在我已拉黑的情况下，追着我电话骚扰，短信骚扰，未接拉黑了换了电话骚扰，作为买家却投诉无门，只能接受骚扰，卖家为什么可以在拉黑情况下还能找到买家信息，闲鱼不保护买家的权利是', '为什么我只卖过东西', '羡慕', '在闲鱼上买了一个300块钱主板的坏了的手机，发现在保可以售后免费修好了，又和朋友置换了一台他的老旧款游戏本。划算划算。美滋滋']"
https://m.weibo.cn/status/K16ISsn4c?mblogid=K16ISsn4c&luicode=10000011&lfid=1076032191744334,Tue Feb 09 10:46:07 +0800 2021,这一年闲鱼消息的优化之路,6,6,1,"['速把玩家申请打开', '为什么现在咸鱼打开越来越慢了？', '出一个东西10元，闲鱼要增加曝光率的方法就是指导你改成包邮……价格高的不选，选了我三个最低价的，每天都那三个，要么就不能增加曝光率～ 10元包邮搞慈善捐了算了～']"
https://m.weibo.cn/status/K0Y76xOhE?mblogid=K0Y76xOhE&luicode=10000011&lfid=1076032191744334,Mon Feb 08 12:51:06 +0800 2021,恭喜@winghe11 1名用户获得【猫超卡】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,5,8,1,"['第一次抽中，谢谢！//@闲鱼:恭喜@winghe11 1名用户获得【猫超卡】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台', '我在闲鱼搜东西怎么全是用户没有商品，怎么切换啊', '请问验货宝年后会开吗']"
https://m.weibo.cn/status/K0XM1BbnU?mblogid=K0XM1BbnU&luicode=10000011&lfid=1076032191744334,Mon Feb 08 11:59:10 +0800 2021,#淘宝把爱送回家#今年过年，淘宝10万商家持续营业，支撑亿万异乡人把爱送回家。来说说你想买点什么挂到闲鱼,6,6,2,"['买点家具日用', '吊牌还在的大衣']"
https://m.weibo.cn/status/K0XxUmrIY?mblogid=K0XxUmrIY&luicode=10000011&lfid=1076032191744334,Mon Feb 08 11:24:23 +0800 2021,有没有闲鱼代写闲鱼文案的,9,6,0,"['闲鱼界面有啥难 入手渠道新旧不就完事', '怎么让闲鱼火起来', '确实需要哈，不然就被您们软件打成做🐔的黄色工作者呢', '让你的咸鱼活起来']"
https://m.weibo.cn/status/K0Xbf3aew?mblogid=K0Xbf3aew&luicode=10000011&lfid=1076032191744334,Mon Feb 08 10:28:31 +0800 2021,谢谢，梦想有被打击到,26,12,5,"['我怎么感觉是熟悉的套路，大概半年前一位湖北的朋友也是因为疫情的原因让我给她包邮，心想着疫区的小伙伴不容易我就这么妥协给包邮了', '买陀螺/火力少年王光盘/铠甲勇士吧', '666', '哈哈哈，', '为了包邮加油编', '襄阳人表示很无语', '我靠哈哈哈哈哈哈', '闲鱼就快递停了以后都快有一周没开张了 T T。', '', '悠悠球？？悠悠球转动，趣味是无穷~面对各种挑战我愿受考验~坚定与信念~是永远不能改变！']"
https://m.weibo.cn/status/K0QNvqoT9?mblogid=K0QNvqoT9&luicode=10000011&lfid=1076032191744334,Sun Feb 07 18:13:34 +0800 2021,宝贝还在吗？发福的猫天天能自提嘛,12,10,5,"['遇到不要脸的买家无限延长收货怎么办？', '666', '收毛线公仔', '有人需要仓鼠粮食零食，仓鼠用品，药物，仓鼠笼吗？我的仓鼠走了，便宜出!']"
https://m.weibo.cn/status/K0PsUcPB5?mblogid=K0PsUcPB5&luicode=10000011&lfid=1076032191744334,Sun Feb 07 14:50:04 +0800 2021,恭喜@萌萌不吃安利 等3名用户获得【皮卡丘蛋黄酥】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,1,8,0,"['', '我现在第一时间就过来骂你了', '有人需要仓鼠粮食零食，仓鼠用品，药物，仓鼠笼吗？我的仓鼠走了，便宜出!', '你这个平台 真是让人无语 。睁大你的眼睛看看这是哪门子的内衣内裤 。']"
https://m.weibo.cn/status/K0Pnl5Whq?mblogid=K0Pnl5Whq&luicode=10000011&lfid=1076032191744334,Sun Feb 07 14:36:22 +0800 2021,你的#五福#集齐了吗？如果还差几张的可以看下本 @闲鱼 ，无套路不求人，首页就能直接领。挂闲置以后，还可以抽888元的红包。总之，今年集#五福#，请光顾我家看看。,16,11,0,"['你好，你感兴趣的“五福”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> 五福', '都是满1000减50的券', '早就齐啦', '阿鱼呀，你太惨了吧，没抽到敬业么', '早集齐啦', '感谢闲鱼给俺一张敬业福', '早就集齐了呢', '早集齐了', '这么可爱的头像跟我说违规申诉还不通过 有病吗', '有人需要仓鼠粮食零食，仓鼠用品，药物，仓鼠笼吗？我的仓鼠走了，便宜出!']"
https://m.weibo.cn/status/K0O0i1tly?mblogid=K0O0i1tly&luicode=10000011&lfid=1076032191744334,Sun Feb 07 11:06:49 +0800 2021,人间的窗口，不如搜“不想学了”快乐一下,9,10,2,"['不会送来是没织好的吧', '甚至觉得，这个围巾我挺想要的', '毛线钱都不止18', '原来可以这样玩~~~', '有人需要仓鼠粮食零食，仓鼠用品，药物，仓鼠笼吗？我的仓鼠走了，便宜出!', '闲鱼有没有功能性的意见反馈渠道？商品详细页面底部的快捷咨询“问卖家”太容易误碰了，在哪里能关掉？']"
https://m.weibo.cn/status/K0NZ6cma0?mblogid=K0NZ6cma0&luicode=10000011&lfid=1076032191744334,Sun Feb 07 11:03:54 +0800 2021,生活就是这样，往往刚打上车公交就来了,5,1,1,[]
https://m.weibo.cn/status/K0NW3m1NM?mblogid=K0NW3m1NM&luicode=10000011&lfid=1076032191744334,Sun Feb 07 10:56:24 +0800 2021,是会蹲的选手,7,9,0,"['年会中的扫地机器人已经放在闲鱼上了', '我想退款 卖家不退怎么办', '我买个AirPods2也不知道真假 希望没什么问题 刚下单 要是有问题怎么办', '你们有病吧？我发个jk制服售卖你给我审核？我发个拍卖你说我实人重新弄？我nm一点违规我自认都没有你怎么不上天？？？我在拍卖你给我重新认证客户？还把我上万浏览的拍卖页面弄得奇奇怪怪？你有🐴吗？整天盯着正常用户？怎么不去封禁真正的🐔啊？你们就是乱搞？']"
https://m.weibo.cn/status/K0xV5DQUz?mblogid=K0xV5DQUz&luicode=10000011&lfid=1076032191744334,Fri Feb 05 18:10:05 +0800 2021,恭喜@dingdang猫猫3399 等2名用户获得【新年压岁包】。微博官方唯一抽奖工具@微博抽奖平台 -高级版对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,6,17,1,"['你们能不能用点心！', '你们有病吧？我发个jk制服售卖你给我审核？我发个拍卖你说我实人重新弄？我nm一点违规我自认都没有你怎么不上天？？？我在拍卖你给我重新认证客户？还把我上万浏览的拍卖页面弄得奇奇怪怪？你有🐴吗？整天盯着正常用户？怎么不去封禁真正的🐔啊？你们就是乱搞？', '个人信息可以按照个人意愿设置 起码能不能有隐藏这个功能 或者可以编辑删除 编辑过就不能删除 无语 隐私都不能有呗就 欺负当初是新用户不知道这个是公开的就设置呗', '商家卖苹果手机结果发廉价耳机严重欺诈反馈无果，祝你们早日倒闭', '无缘无故的说我违规而且还是三天违规两次！！闲鱼真有你们的！！就正常和卖家交流谁也没有发链接 微信QQ就说违规！！', '在《中华人民共和国邮政法实施细则》\xa0第三十三条明确规定，禁止邮寄带各种活的动物。很多快递公司也明确表示：不能发活物，并且凡是托运，寄送宠物等，都需要提供相关的免疫证明和“动物检疫证书”等资料。']"
https://m.weibo.cn/status/K0wVKmddS?mblogid=K0wVKmddS&luicode=10000011&lfid=1076032191744334,Fri Feb 05 15:38:56 +0800 2021,#丁真新歌#真好听，书旗福利拿不停。@理塘丁真 跟@书旗小说 给大家送新年礼物啦~ 上书旗小说app搜“阅读狂欢节”和 丁真 一起pick万元红包等超多好礼！转发并关注@书旗小说 和本博，揪一个小伙伴送书旗大礼包，2月10日开~免费小说，书旗更多，来#书旗阅读狂欢节# 看小说赢福利！,32,18,34,"['奖品名称：书旗大礼包*1人；抽奖时间：2021-02-10 12:49:00；抽奖规则：抽奖详情', '#书旗阅读狂欢节#来啦', '你们有病啊？天天盯着正常卖二手的用户搞违规？好玩吗？是不是有病啊？阿里巴巴你们拿工资就这服务就这技术？不是吧？躺着赚钱？？？', '转', '新年快乐新年好', '新春快乐', '商家卖苹果手机结果发廉价耳机严重欺诈反馈无果，祝你们早日倒闭', '', '天天违规，发个qq微信也违规，文字狱上瘾了是吧，因为我不够纯真是吧？', '试一试//@闲鱼:#丁真新歌#真好听，书旗福利拿不停。@理塘丁真 跟@书旗小说 给大家送新年礼物啦~ 上书旗小说app搜“阅读狂欢节”和 丁真 一起pick万元红包等超多好礼！转发并关注@书旗小说 和本博，揪一个小伙伴送书旗大礼包，2月10日开~免费小说，书旗更多，来#书旗阅读狂欢节# 看小说赢福利！', '冲刺🚗//@闲鱼:#丁真新歌#真好听，书旗福利拿不停。@理塘丁真 跟@书旗小说 给大家送新年礼物啦~ 上书旗小说app搜“阅读狂欢节”和 丁真 一起pick万元红包等超多好礼！转发并关注@书旗小说 和本博，揪一个小伙伴送书旗大礼包，2月10日开~免费小说，书旗更多，来#书旗阅读狂欢节# 看小说赢福', '真真//@闲鱼:#丁真新歌#真好听，书旗福利拿不停。@理塘丁真 跟@书旗小说 给大家送新年礼物啦~ 上书旗小说app搜“阅读狂欢节”和 丁真 一起pick万元红包等超多好礼！转发并关注@书旗小说 和本博，揪一个小伙伴送书旗大礼包，2月10日开~免费小说，书旗更多，来#书旗阅读狂欢节# 看小说赢福利！', '#丁真新歌#免费小说，书旗更多，来#书旗阅读狂欢节# 看小说赢福利！ //@闲鱼:#丁真新歌#真好听，书旗福利拿不停。@理塘丁真 跟@书旗小说 给大家送新年礼物啦~ 上书旗小说app搜“阅读狂欢节”和 丁真 一起pick万元红包等超多好礼！转发并关注@书旗小说 和本博，揪一个小伙伴送书旗大礼包，2月10', '//@闲鱼: #丁真新歌#真好听，书旗福利拿不停。@理塘丁真 跟@书旗小说 给大家送新年礼物啦~ 上书旗小说app搜“阅读狂欢节”和 丁真 一起pick万元红包等超多好礼！转发并关注@书旗小说 和本博，揪一个小伙伴送书旗大礼包，2月10日开~免费小说，书旗更多，来#书旗阅读狂欢节# 看小说赢福利！']"
https://m.weibo.cn/status/K0v2wu6oh?mblogid=K0v2wu6oh&luicode=10000011&lfid=1076032191744334,Fri Feb 05 10:50:09 +0800 2021,还真的有 查看图片,7,9,0,"['还有对象', '滚', '手套', '很多卖家都直接用的商家图片，如果有识图就会很方便，建议添加跟淘宝一样的识图功能', '商家卖苹果手机结果发廉价耳机严重欺诈反馈无果，祝你们早日倒闭']"
https://m.weibo.cn/status/K0pR4mD10?mblogid=K0pR4mD10&luicode=10000011&lfid=1076032191744334,Thu Feb 04 21:38:12 +0800 2021,#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情,97,98,153,"['', '', '呕吼吼//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '哇哦', '#认真生活自有光# 为奋斗者打call', '一起打call [加油]//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '#他乡过年# //@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '猫超猫超！//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '小年一过觉得年味奔涌而来了！我熟悉的年味，是爸妈催促回家的声音，是超市里又响起的新春歌曲，是家里茶几上琳琅的糖果零食…不过今年有些特殊，不能回家过年了，但有家人的牵挂，年味就一直在，而家人和自己的健康，就是我们最大的安心~//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好', '//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情', '666', '好啊//@闲鱼:#认真生活自有光#小年来啦~新的一年，继续认真过好当下的每一天。闲鱼和@UC 一起为奋斗者打call，#他乡过年#也要年味十足！~转发评论点赞并关注我，抽1名小可爱送出1张100元猫超卡~ 抽奖详情']"
