微博地址,发布时间,微博内容,点赞数,评论数,转发数,评论
https://m.weibo.cn/status/I8eTOxExT?mblogid=I8eTOxExT&luicode=10000011&lfid=1076036252807875,Mon Sep 23 10:58:35 +0800 2019,#秋分# 今日秋分，昼夜平分,5,6,6,[]
https://m.weibo.cn/status/I6If6cFBU?mblogid=I6If6cFBU&luicode=10000011&lfid=1076036252807875,Fri Sep 13 10:00:04 +0800 2019,#中秋节快乐# 团圆是最好的礼物,6,5,0,['中秋快乐']
https://m.weibo.cn/status/I6ATFzOA6?mblogid=I6ATFzOA6&luicode=10000011&lfid=1076036252807875,Thu Sep 12 15:18:02 +0800 2019,#优信八周年# 你占了我生命的十分之一，我经历你从新生到长成，从蹒跚学步到披荆斩棘，那一抹橙色、一声钟鸣，都是我们难忘的记忆。世界瞬息万变，漫漫长路我与你相伴，八年不易，未来可期。优信正当年，我们不平凡！ 优信的微博视频,48,21,33,"['我们携手同心、众志成“橙”，让拥有好车变得更简单。#优信八周年#', '每一个老员工都是公司的财富，陪一个公司从创立到上市真的是太难得的经历！', '八年抽个奖吧', '佩服能在一个公司待5年以上的人，他们都是真喜欢这个公司吧', '我看着都快哭了。。。。真心被感动了，八年啊，人生才几个八年，这段经历真的是难忘', '8年来，优信一直以“让用户买到放心好车”为核心诉求，用实力征服用户。', '从全国购到出口二手车，八年坚持实属不易，祝优信8周年生快！']"
https://m.weibo.cn/status/I678Ttqne?mblogid=I678Ttqne&luicode=10000011&lfid=1076036252807875,Mon Sep 09 11:33:09 +0800 2019,#优信八周年# 在一个持续加速的行业里奋斗了八年，我们来时还荒芜一片，如今已风起云涌。八年，长得像八段人生，短得像八个瞬间。优信的每一步，我们一同见证。,255,26,75,"['#优信八周年# 以变应万变，优信正当年。', '越来越好', '加油！', '生意兴隆', '没想到优信都8年了，从什么都没有到如今能向外出口，每一步都是成长', '一同见证', '中国二手车行业的先驱者，每一步都是摸索，真的不容易', '祝贺优信越来越好，生日快乐！', '祝愿优信越来越好', '为中国自己的企业点赞', '祝贺#优信八周年# 生日快乐', '祝优信8周年快乐']"
https://m.weibo.cn/status/I5X6BnZV8?mblogid=I5X6BnZV8&luicode=10000011&lfid=1076036252807875,Sun Sep 08 10:00:02 +0800 2019,星辰知道我们走了多远……,5,5,7,"['明天见！', '生日快乐', '加油哈', '这个文案我给满分']"
https://m.weibo.cn/status/I5NG78yZb?mblogid=I5NG78yZb&luicode=10000011&lfid=1076036252807875,Sat Sep 07 10:00:03 +0800 2019,选择即是权力。相比8年前，全国购提供了极大丰富的车源选择，把市场的主导权还给消费者。,4,5,8,['全国选车，更透明。']
https://m.weibo.cn/status/I5EfNua4X?mblogid=I5EfNua4X&luicode=10000011&lfid=1076036252807875,Fri Sep 06 10:00:30 +0800 2019,8年前，网购还是一种新兴的购物方式，某宝双十一销售额才三十亿。那时候，你网购过哪些大件商品？,1,4,2,"['优信八周年 倒计时三天🎉', '', '现在最贵的竟然是手机']"
https://m.weibo.cn/status/I4kKYbPzs?mblogid=I4kKYbPzs&luicode=10000011&lfid=1076036252807875,Wed Aug 28 18:32:03 +0800 2019,恭喜@丹妮me 等10名用户获得【50元通兑电影票】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台,3,2,1,"['恭喜', '哦']"
https://m.weibo.cn/status/I15HgxyDC?mblogid=I15HgxyDC&luicode=10000011&lfid=1076036252807875,Wed Aug 07 10:40:49 +0800 2019,从黑龙江到海南，优信二手车全国购最远牵线距离4587km！汽车界的月老非优信莫属，助你与心爱好车相连，#我为七夕搭鹊桥# 【关注@优信 @优信二手车 并转发本微博，8月28日不过滤抽送10张50元通兑电影票】 抽奖详情,77,117,11707,"['', '#我为七夕搭鹊桥# 好电影什么的一定不能错过，转发就有可能免费看电影拼拼人品，希望小编看到我的热情', '#我为七夕搭鹊桥# 真诚才最重要，我想一睹为快，来支持一下，任性的小编，可以送偶票票嘛', '坚信一点，跟着小编走会有肉吃，转发起来会离电影票更近一步的', '#我为七夕搭鹊桥# 看看', '#我为七夕搭鹊桥# 期待隐形月老', '#我为七夕搭鹊桥# 期待', '#我为七夕搭鹊桥#和男朋友一起看哪吒', '#我为七夕搭鹊桥#', '#我为七夕搭鹊桥#看电影靠中奖', '我来啦', 'l#我为七夕搭鹊桥# [加油]', '？', '#我为七夕搭鹊桥# 看电影喽！', '#我为七夕搭鹊桥# 期待隐形月老']"
https://m.weibo.cn/status/I0bdgtFMl?mblogid=I0bdgtFMl&luicode=10000011&lfid=1076036252807875,Thu Aug 01 10:53:04 +0800 2019,#八一建军节# 以前，他们是保家卫国的战士；现在，他们是站在检测第一线为消费者把关的卫士，致敬最可爱的人！ #致敬中国军人#,32,11,30,"['有兵王吗？配枪的那种，我要去膜拜，有他们检车，我个人表示很放心', '有这种人在，加大了我对优信的信任力度吧，毕竟部队的人一言不合就走人的，他们眼里只有真', '我只知道军人的本色不会变，做啥都有强烈的责任感，有这样一群可爱的人把关，消费者也放心。', '招人吗？我有朋友快退役了哈哈', '敬最可爱的兵哥哥们，你们辛苦了', '部队训练出来的，除了靠谱还是靠谱', '有信心了，毕竟部队的人都一丝不苟', '严肃是他们的天性，认真是本分，这些对于二手车的检测有更大信心咯', '部队出来的人，到哪都是鹤立鸡群啊//@优信:#八一建军节# 以前，他们是保家卫国的战士；现在，他们是站在检测第一线为消费者把关的卫士，致敬最可爱的人！ #致敬中国军人#']"
https://m.weibo.cn/status/HEeZmDpv6?mblogid=HEeZmDpv6&luicode=10000011&lfid=1076036252807875,Fri Jul 19 23:17:41 +0800 2019,优信全国购北至漠河，西至喀什，覆盖全国900多个城市和地区；但我们不满足于此，全国购“升级” 全球购。今天，优信顺利启运中国二手车出口第一单，创造历史让拥有好车变得更简单！ 优信的微博视频,4,5,1,['怎么保存视频 朋友圈发的都好模糊']
https://m.weibo.cn/status/HEbG9lMrt?mblogid=HEbG9lMrt&luicode=10000011&lfid=1076036252807875,Fri Jul 19 14:52:05 +0800 2019,优信集团董事长兼CEO戴琨出席全国首批二手车出口发车仪式，会议当中发表讲话：“中国启动二手车出口，不但能加速国内汽车更新换代、活跃汽车流通市场，同时能带动汽车零部件、维修服务等周边产业出口，深化‘一带一路’合作，推动外贸高质量发展，是利国利民的大好事”。,42,42,123,"['你们网站挂了？？', '戴老板的话是有道理的，这个行业确实前景大好，汽车业也是国民基础工业的典型代表，利国利民，希望优信加油，给你们打CALL', '牛，做二手车能做到国外去，这个企业的老板肯定是很有远见的', '别的不说，二手车出口确实是利国利民的好事']"
https://m.weibo.cn/status/HEbcss7na?mblogid=HEbcss7na&luicode=10000011&lfid=1076036252807875,Fri Jul 19 13:38:57 +0800 2019,我们一起让全国购车源走向全球！[加油]//@优信二手车:火车启动轰隆隆，二手车出口不是梦~ 厉害了我的@优信,2,0,1,[]
https://m.weibo.cn/status/HEa2V8sLZ?mblogid=HEa2V8sLZ&luicode=10000011&lfid=1076036252807875,Fri Jul 19 10:42:42 +0800 2019,全国首批二手车出口发车仪式即将在西安港务区启动，优信全国购车源走向全球！[加油][加油][加油] 西安,4,16,0,"['现在广告不好做啊，优信实力还是可以嗷，毕竟现在国外这行也不好做，能做到国外，他们也是有点东西的', '全国购升级全球购，优信厉害！']"
https://m.weibo.cn/status/HE5n6fhpR?mblogid=HE5n6fhpR&luicode=10000011&lfid=1076036252807875,Thu Jul 18 22:48:41 +0800 2019,在国内二手车行业规格最高、规模最大的盛会之一——中国二手车大会中，我们获得了一个大会最重要奖项，成交了一百万元拍卖金额，发表了一场重申核心战略主题演讲，展现了一种5G时代的VR看车体验。,35,17,121,"['作为优星人的一员，祝我们优信蒸蒸日上。在5g时代大放光彩。', '5G的出现不仅是对通信有极大的帮助，各行各业都受惠，以后买车看车都能用到VR技术，这是趋势', '二手车都用上5G了。。优信也是挺会整', '每次来看优信微博都能有新发现也是很佩服了']"
https://m.weibo.cn/status/HDVnohy0S?mblogid=HDVnohy0S&luicode=10000011&lfid=1076036252807875,Wed Jul 17 21:21:56 +0800 2019,中国首批出口二手车将正式启运发往波兰 中国首批出口二手车将正式启运发往波兰,52,40,33,"['许可证、放行书、报关单，出口三大件已齐活儿，发运在即，中国首单，走你！─=≡Σ(((つ•̀ω•́)つ', '赶紧多出口些去挣外国人的钱。。。', '优信不愧是二手车领头发展企业，赞一个', '一带一路的政策利好，带动国内与中欧的二手车市场交流，说明国内的车市真的越来越成熟了，大方向的汽车工业在向世界高端水准靠拢啊', '以前都只有中国进口国外的车，现在咱们的二手车都能卖到国际市场上去了，强大了啊', '第一辆二手车出口，优信牛pi！二手车行业第一人', '哈哈，看来优信现在不只支持全国购了，已经出口海外了', '出口二手车相关业务好像是优信第一个尝试', '优信平台的车质量还是可以的，现在都出口到海外了', '优信平台的车质量还可以，主要是车源多，性价比较高', '', '国内二手车企业拓展海外市场也代表着中国二手车产业整体的成熟']"
https://m.weibo.cn/status/HB3EAurXR?mblogid=HB3EAurXR&luicode=10000011&lfid=1076036252807875,Sat Jun 29 00:55:22 +0800 2019,#优信上市一周年# 去年这一天，我们共同见证优信赴美上市的荣耀时刻，一起尽情欢呼，一同分享喜悦。一年足够短，短到倏忽而过；一年又足够长，长到足以让优信在方方面面都取得值得骄傲的成就。今天，在优信上市一周年之际，让我们一起细数这不平凡的一年里，值得回忆的点滴。,10,32,10,"['认真做事的企业最帅了，冲鸭！', '优信的平台越来越赞了，不仅能估计，还能VR、视频看车', '看好优信全国购，优信的Q1季度报告还单独报道了全国购业绩', '优信今年Q1全国购业绩也大幅提升，优信未来发展还得挺值得期待的']"
https://m.weibo.cn/status/HxFP38YDh?mblogid=HxFP38YDh&luicode=10000011&lfid=1076036252807875,Thu Jun 06 18:44:18 +0800 2019,《优信集团关于 仿冒品牌“优信优卡” 的声明》,4,8,1,"['请问我们国家的监管部门在干什么？是如何履职的？', '香港注册的公司？']"
https://m.weibo.cn/status/HwoVB9Os0?mblogid=HwoVB9Os0&luicode=10000011&lfid=1076036252807875,Wed May 29 09:53:25 +0800 2019,发布了头条文章：《优信再融资2.3亿美元 58同城领投加强全国购》 优信再融资2.3亿美元 58同城领投加强全国购,101,28,277,"['给你一个大大的赞！', '58这是看优信能挣钱啊，下定决心来插一脚了？', '有钱了好好整整吧！看好全国购业务，别虎头蛇尾玩砸了！！', '优信还是可以的嘛，经济这样还能拿到钱', '58不仅投了资还是合作伙伴？这次决心挺大啊', '可以呀优信', '这波操作可以啊666……', '58这是和优信强强联手了啊', '又拿到融资了，上市公司还是有前景', '拿到投资，为人民服务哇~', '看好优信股价，看来我的股票要涨了', '果然，我还和人打赌说肯定会有一波融资，二手车行业还是有发展前途的', '58同城这波是要收割二手车行业的节奏啊']"
https://m.weibo.cn/status/HqWozAsrz?mblogid=HqWozAsrz&luicode=10000011&lfid=1076036252807875,Tue Apr 23 12:03:39 +0800 2019,开车远行，让身体在路上，多读好书，让精神在路上。身心合一，才是修行的开始。优信携手@上海真爱梦想公益基金会联合推出“今天，你读了吗”主题公益倡导活动，一起关注阅读公益，愉“阅”于己，也惠及他人。,2,1,0,[]
https://m.weibo.cn/status/Hq0R7lQ0N?mblogid=Hq0R7lQ0N&luicode=10000011&lfid=1076036252807875,Wed Apr 17 09:34:39 +0800 2019,优信集团关于恶意做空报告导致股价异动的声明,133,79,163,"['友商搞事情', '你发英文版给你的股东看啊！不在大A也不好帮你。', '美国搅完华为中兴，又来搅优信了', '支持优信！！！！', '去告他啊，回击啊，赶紧股价翻倍啊', '优信很硬气', '支持优信、外媒的报道一贯不负责', '刚得好，对待这种评论就是得怼回去', '加油！热爱优信，相信戴琨', '作为优信股民，绝不容忍外媒如此乱评！']"
https://m.weibo.cn/status/HppkWsmEf?mblogid=HppkWsmEf&luicode=10000011&lfid=1076036252807875,Sat Apr 13 10:03:45 +0800 2019,#中国同日领养日# “51城手牵手，帮流浪的TA们找个家”，领养代替购买，用真心感受生命。4月13日，优信联合北京领养日 邀你一起，让萌宠停止流浪！,5,7,1,['加油！热爱优信，相信戴琨']
https://m.weibo.cn/status/Hp8W2whoe?mblogid=Hp8W2whoe&luicode=10000011&lfid=1076036252807875,Thu Apr 11 16:18:26 +0800 2019,宇宙的那圈橙色，我们竭尽全力去发现，前方的黑暗交给我们去照亮。#人类史上首张黑洞照片#（图片来源 EHT Collaboration）,38,9,0,"['蹭热点可能迟到，但是不会少了我们——各公司如是说', '这张厉害了，赞', '这张是要给优信代言的意思吗，哈哈哈', '小心，视觉中国要来了']"
https://m.weibo.cn/status/HoQEtvfkx?mblogid=HoQEtvfkx&luicode=10000011&lfid=1076036252807875,Tue Apr 09 17:45:44 +0800 2019,#优信让拥有好车变得更简单# 优信集团作为二手车行业的龙头企业，用超级供应链更好地服务全国消费者。,8,5,1,[]
https://m.weibo.cn/status/HoOOhbZ5w?mblogid=HoOOhbZ5w&luicode=10000011&lfid=1076036252807875,Tue Apr 09 13:04:23 +0800 2019,#优信让拥有好车变得更简单# 4月9日，第16届中国国际物流节在西安盛大开幕。中国二手车赴美上市第一股优信集团，作为行业唯一参展企业展示全国县镇级物流运输、多维数字化车源检测、官方直营商城业务、第三方合伙人业务。优信真全国购服务全国！,39,9,3,"['没想到二手车这么高级了，赞', '高大上风走起，棒！']"
https://m.weibo.cn/status/HnMsmwqLX?mblogid=HnMsmwqLX&luicode=10000011&lfid=1076036252807875,Tue Apr 02 17:14:36 +0800 2019,你知道吗?有些自闭症孩子特别喜欢出门、喜欢坐车 。但在外出和公共场合的时候，他们可能会因为不安，有一些”比较夸张、吵闹“的行为。这时，请不要投去异样的眼光，因为他们并无恶意，我们要做的只是多一份包容和理解。用”爱“帮助他们无障碍自立出行。今天是国际自闭症日，优信联合@壹基金 邀请大家加入#壹基金蓝色行动# ，“蓝色出行，爱不孤独，关爱自闭症儿童，优信伴爱同行“。,5,5,0,[]
https://m.weibo.cn/status/Hn1bjzPko?mblogid=Hn1bjzPko&luicode=10000011&lfid=1076036252807875,Thu Mar 28 16:53:30 +0800 2019,凡而不凡，这就是我们积极、认真、自律的优信90后,2,11,0,['@旧南北海：加油！热爱优信，相信戴琨']
https://m.weibo.cn/status/Hn06tin3E?mblogid=Hn06tin3E&luicode=10000011&lfid=1076036252807875,Thu Mar 28 14:08:49 +0800 2019,#二手车选购68问# 4.机舱部位怎么验车？,1,4,2,['']
https://m.weibo.cn/status/HmSAKEbun?mblogid=HmSAKEbun&luicode=10000011&lfid=1076036252807875,Wed Mar 27 19:01:27 +0800 2019,#二手车选购68问# 3.车头部位怎么验车？,0,2,1,[]
https://m.weibo.cn/status/HmIz71wAw?mblogid=HmIz71wAw&luicode=10000011&lfid=1076036252807875,Tue Mar 26 17:29:56 +0800 2019,#二手车选购68问# 1、买二手车有哪些好处？2、购买二手车的途径有哪些？,3,11,0,[]
https://m.weibo.cn/status/HlXOYvvvK?mblogid=HlXOYvvvK&luicode=10000011&lfid=1076036252807875,Thu Mar 21 18:29:55 +0800 2019,2元拯救1平米，和优信一起把春天带进草原@中国绿化基金会 @中国绿化基金会官方 @绿色公民行动,3,7,1,[]
https://m.weibo.cn/status/HlO4TsCyS?mblogid=HlO4TsCyS&luicode=10000011&lfid=1076036252807875,Wed Mar 20 17:41:40 +0800 2019,#信哥涨姿势# 曾经有一对好朋友，一个叫查理·劳斯，一个叫亨利·莱斯。他们决定要制造世界上最牛的车。今天，我们管这个品牌叫劳斯莱斯。（图片via网络，侵删）,4,5,1,[]
https://m.weibo.cn/status/HlEyT2MGG?mblogid=HlEyT2MGG&luicode=10000011&lfid=1076036252807875,Tue Mar 19 17:28:05 +0800 2019,#信哥涨姿势# 宝马和奥迪是当下配备8AT最广泛的厂家，但第一台搭载8AT的车是雷克萨斯LS460，具体车型是2007款的LS460。,2,4,0,[]
https://m.weibo.cn/status/HluXPm8XO?mblogid=HluXPm8XO&luicode=10000011&lfid=1076036252807875,Mon Mar 18 17:02:04 +0800 2019,#信哥涨姿势# 俄罗斯是全世界国土面积最大的国家，但是却几乎没有高速公路。因为俄罗斯的大部分地区常年冰雪覆盖，并且人口稀少流量也不大，告诉公路并没有什么实际使用意义。直到2012年，俄罗斯才有了自己的第一条高速路，在圣彼得堡，长度仅为46公里。（图片via网络，侵删）,3,4,0,[]
https://m.weibo.cn/status/Hl3DTfyK2?mblogid=Hl3DTfyK2&luicode=10000011&lfid=1076036252807875,Fri Mar 15 19:28:47 +0800 2019,#xin.com上线四周年# 不忘初心，牢记使命2015年3月15日， 优信全新打造的产品xin.com（优信二手车）在这个特别的日子正式上线。四年来，我们通过不断进行技术创新，提升用户体验，解决以往二手车行业中存在的诚信、真实、物流、售后保障等诸多服务问题，给消费者带来全新的购车体验，努力推动二手车行业健康发展，不断践行让拥有好车变得更简单的使命！2019.3.15，再出发，我们将继续不忘初心，使命必达。,14,223,8,[]
https://m.weibo.cn/status/Hl1YKyJ1E?mblogid=Hl1YKyJ1E&luicode=10000011&lfid=1076036252807875,Fri Mar 15 15:14:41 +0800 2019,中消协携手优信发布《二手车选购68问》 中消协携手优信发布《二手车选购68问》,2,25,1,[]
https://m.weibo.cn/status/Hl0HAnJkO?mblogid=Hl0HAnJkO&luicode=10000011&lfid=1076036252807875,Fri Mar 15 11:59:38 +0800 2019,初心不变，使命不改让买二手车变得更安心让拥有好车变得更简单！,5,28,1,[]
https://m.weibo.cn/status/HkKpyvIwB?mblogid=HkKpyvIwB&luicode=10000011&lfid=1076036252807875,Wed Mar 13 18:31:16 +0800 2019,#信任与责任同在# 感谢北京消费者协会对优信的认可与信任。我们非常荣幸地被授予了北京市“诚信服务承诺单位”称号。作为二手车电商的开拓者，行业服务标准的旗帜，让用户安心，放心，舒心是每一个优信人的追求与使命。2019年，我们将继续努力，用更好的服务来诠释“让拥有好车变得更简单！”,7,34,3,[]
https://m.weibo.cn/status/HkClNv7Hk?mblogid=HkClNv7Hk&luicode=10000011&lfid=1076036252807875,Tue Mar 12 22:00:03 +0800 2019,#信哥卧谈会#“风太大了，摇下车窗！” 20年后，这句话就再也听不到了吧。。。你还记得哪些呢？#暴露年龄的老梗#,2,6,0,[]
https://m.weibo.cn/status/HkoZLn8RK?mblogid=HkoZLn8RK&luicode=10000011&lfid=1076036252807875,Mon Mar 11 12:00:03 +0800 2019,#信哥涨姿势# 世界上第一台汽车诞生于1886年，但是我们的“红绿灯”却在1868年就问世了，足足早了18年。但因为意外爆炸造成操作人员死亡，所以这个短命的信号灯只工作23天就夭折了。,5,5,0,[]
https://m.weibo.cn/status/Hkfzf0L6E?mblogid=Hkfzf0L6E&luicode=10000011&lfid=1076036252807875,Sun Mar 10 11:59:59 +0800 2019,#信哥涨姿势# 车里自带“逃生舱”。逃生舱是个夸张的说法，其实正确的时车里本身就有救生设备。一般遇到车祸、被水淹需要尽快逃到车外的时候，门窗就成了逃生通道。,4,2,0,[]
https://m.weibo.cn/status/Hka4htJT9?mblogid=Hka4htJT9&luicode=10000011&lfid=1076036252807875,Sat Mar 09 21:59:59 +0800 2019,#信哥卧谈会# 你们有什么睡前一定要做的事么？信哥一定要玩会手机再去趟洗手间，哪怕十分钟前刚去过。。。,5,4,0,[]
https://m.weibo.cn/status/Hk68KuJ3M?mblogid=Hk68KuJ3M&luicode=10000011&lfid=1076036252807875,Sat Mar 09 12:00:00 +0800 2019,#信哥涨姿势# 汽车挡子弹都是假的。经常看电影电视里枪战时，人都是躲在车后面，让车来挡子弹。但实际上汽车的蒙皮都是很薄的，轻轻按一下可能就会有个凹陷，子弹真的打上去，直接就穿透了整辆车。,6,8,0,[]
https://m.weibo.cn/status/Hk0DNhZwt?mblogid=Hk0DNhZwt&luicode=10000011&lfid=1076036252807875,Fri Mar 08 22:00:00 +0800 2019,#信哥卧谈会# 一般做梦醒来就会忘记，你们有没有至今难忘的梦？,1,2,0,[]
https://m.weibo.cn/status/HjWIfhV5I?mblogid=HjWIfhV5I&luicode=10000011&lfid=1076036252807875,Fri Mar 08 12:00:00 +0800 2019,#信哥涨姿势# 坐后排更容易晕车。因为耳朵的平衡器官正在适应向前移动的速度，但是眼睛看到的视野却没有跟上脚步。同时后座的颠簸程度更强，肠胃翻腾得更厉害，所以坐后排更容易晕车。,3,3,0,[]
https://m.weibo.cn/status/HjWmC5Z54?mblogid=HjWmC5Z54&luicode=10000011&lfid=1076036252807875,Fri Mar 08 11:06:41 +0800 2019,#当代女性二手车消费哲学# 女神节来袭！你梦想中的那辆属于自己的公主座驾，开回家了吗？你小时希望带全家自驾出游的愿望，已经达成了吗？你幻想自己成为“大女人”的样子，已经实现了吗？优信研究院发布《知否知否，“她”经济背后的消费新纪元》，为你解读当代女性二手车消费哲学，带你找到让梦想实现的方法！,1,12,0,[]
https://m.weibo.cn/status/HjRdj0CSB?mblogid=HjRdj0CSB&luicode=10000011&lfid=1076036252807875,Thu Mar 07 22:00:01 +0800 2019,#信哥卧谈会# rggdxfnjpps 和信哥有默契的是谁？！！,2,2,0,[]
https://m.weibo.cn/status/HjNhL3TIO?mblogid=HjNhL3TIO&luicode=10000011&lfid=1076036252807875,Thu Mar 07 12:00:00 +0800 2019,#信哥涨姿势# 座椅头枕不是为了舒服，而是为了保命，不要为了方便就将头枕降低到颈部，正确的位置是和头部平行或略高于头部。,5,0,0,[]
https://m.weibo.cn/status/HjLIltbKh?mblogid=HjLIltbKh&luicode=10000011&lfid=1076036252807875,Thu Mar 07 08:00:01 +0800 2019,#Morning U# 内不愧心，外不负俗，交不为利，仕不谋禄，鉴乎古今，涤情荡欲，何忧于人间之委曲？——嵇康《卜疑集》,3,4,4,"['早', '早安呐呢~']"
